COUNT,ID,TILENAME,RA_CENT,DEC_CENT,RAC1,RAC2,RAC3,RAC4,DECC1,DECC2,DECC3,DECC4,RACMIN,RACMAX,DECCMIN,RA_SIZE,DEC_SIZE,DECCMAX,URAMIN,URAMAX,UDECMIN,UDECMAX
72076,121568,DES2259-5040,344.835228,-50.669444,345.416004,344.254451,344.263417,345.407038,-51.033241,-51.033241,-50.302806,-50.302806,344.254451,345.416004,-51.033241,1.161553,0.730436,-50.302806,344.27204,345.398415,-51.026389,-50.3125
65011,117014,DES0002-4123,0.639342,-41.388889,1.128913,0.14977,0.15524,1.123444,-41.753086,-41.753086,-41.02264,-41.02264,0.14977,1.128913,-41.753086,0.979143,0.730446,-41.02264,0.163568,1.115116,-41.745833,-41.031944
70473,106416,DES0132-2332,23.239331,-23.541667,23.638834,22.839828,22.842041,23.636621,-23.906387,-23.906387,-23.175932,-23.175932,22.839828,23.638834,-23.906387,0.799006,0.730455,-23.175932,22.849981,23.628681,-23.898611,-23.184722
75864,88686,DES0054+0209,13.586607,2.158333,13.952015,13.221199,13.221024,13.952191,1.793061,1.793061,2.523518,2.523518,13.221024,13.952191,1.793061,0.731167,0.730458,2.523518,13.229409,13.943805,1.801389,2.515278
70954,117403,DES0044-4206,11.218788,-42.102778,11.713905,10.723672,10.729343,11.708233,-42.466949,-42.466949,-41.736503,-41.736503,10.723672,11.713905,-42.466949,0.990233,0.730446,-41.736503,10.737694,11.699882,-42.459722,-41.745833
53772,101225,DES0331-1541,52.921717,-15.688889,53.301767,52.541666,52.543025,53.300408,-16.05379,-16.05379,-15.323334,-15.323334,52.541666,53.301767,-16.05379,0.7601,0.730457,-15.323334,52.550959,53.292474,-16.045833,-15.331944
67080,107876,DES0550-2541,87.688901,-25.683333,88.095422,87.282379,87.284864,88.092937,-26.048001,-26.048001,-25.317546,-25.317546,87.282379,88.095422,-26.048001,0.813043,0.730454,-25.317546,87.292825,88.084976,-26.040278,-25.326389
69926,122513,DES2312-5248,348.22608,-52.811111,348.835436,347.616724,347.626877,348.825283,-53.174793,-53.174793,-52.444361,-52.444361,347.616724,348.835436,-53.174793,1.218712,0.730432,-52.444361,347.635547,348.816613,-53.168056,-52.454167
33593,97284,DES0322-0958,50.547372,-9.977778,50.918634,50.176111,50.176943,50.917802,-10.342802,-10.342802,-9.612344,-9.612344,50.176111,50.918634,-10.342802,0.742523,0.730457,-9.612344,50.184946,50.909798,-10.334722,-9.620833
42250,96782,DES0309-0915,47.368094,-9.263889,47.738542,46.997646,46.998416,47.737773,-9.628928,-9.628928,-8.89847,-8.89847,46.997646,47.738542,-9.628928,0.740896,0.730457,-8.89847,47.006433,47.729756,-9.620833,-8.906944
68043,116265,DES0113-3957,18.383793,-39.961111,18.862858,17.904728,17.909818,18.857768,-40.325359,-40.325359,-39.594912,-39.594912,17.904728,18.862858,-40.325359,0.95813,0.730447,-39.594912,17.9181,18.849486,-40.318056,-39.604167
70521,118150,DES0101-4331,15.435788,-43.530556,15.94262,14.928956,14.935057,15.936519,-43.894672,-43.894672,-43.164227,-43.164227,14.928956,15.94262,-43.894672,1.013664,0.730444,-43.164227,14.943456,15.92812,-43.8875,-43.173611
67771,87669,DES0029+0335,7.272343,3.586111,7.63815,6.906537,6.906244,7.638442,3.220809,3.220809,3.951267,3.951267,6.906244,7.638442,3.220809,0.732198,0.730458,3.951267,6.914699,7.629988,3.229167,3.943056
70835,110105,DES0517-2915,79.465581,-29.252778,79.885702,79.045461,79.04845,79.882712,-29.617352,-29.617352,-28.886899,-28.886899,79.045461,79.885702,-29.617352,0.840241,0.730453,-28.886899,79.056463,79.8747,-29.609722,-28.895833
64846,110525,DES0416-2958,64.153273,-29.966667,64.576424,63.730123,63.733222,64.573325,-30.331222,-30.331222,-29.600769,-29.600769,63.730123,64.576424,-30.331222,0.846301,0.730453,-29.600769,63.741248,64.565299,-30.323611,-29.609722
72776,126535,DES2359-6331,359.854483,-63.519444,0.684164,359.024802,359.045765,0.663201,-63.882306,-63.882306,-63.151908,-63.151908,359.045765,0.663201,-63.882306,1.617436,0.730398,-63.151908,359.053969,0.654997,-63.876389,-63.1625
69256,126306,DES0003-6248,0.914409,-62.805556,1.72359,0.105229,0.125058,1.70376,-63.16849,-63.16849,-62.438089,-62.438089,0.105229,1.72359,-63.16849,1.618361,0.730402,-62.438089,0.133369,1.695449,-63.1625,-62.448611
67920,121902,DES0007-5123,1.933112,-51.383333,2.523022,1.343203,1.352543,2.513681,-51.747093,-51.747093,-51.016659,-51.016659,1.343203,2.523022,-51.747093,1.179819,0.730435,-51.016659,1.361184,2.50504,-51.740278,-51.026389
128698,125885,DES0533-6122,83.400829,-61.377778,84.17225,82.629407,82.647219,84.154438,-61.740848,-61.740848,-61.01044,-61.01044,82.629407,84.17225,-61.740848,1.542843,0.730408,-61.01044,82.655692,84.145965,-61.734722,-61.020833
65693,123684,DES2157-5540,329.427066,-55.666667,330.080722,328.77341,328.785498,330.068634,-56.030175,-56.030175,-55.299749,-55.299749,328.77341,330.080722,-56.030175,1.307312,0.730426,-55.299749,328.794193,330.059939,-56.023611,-55.309722
62721,126945,DES2021-6456,305.345758,-64.947222,306.220147,304.471369,304.494894,306.196622,-65.309926,-65.309926,-64.579537,-64.579537,304.471369,306.220147,-65.309926,1.748777,0.73039,-64.579537,304.50282,306.188696,-65.304167,-64.590278
54236,88611,DES2120+0209,320.006929,2.158333,320.372337,319.641522,319.641346,320.372513,1.793061,1.793061,2.523518,2.523518,319.641346,320.372513,1.793061,0.731167,0.730458,2.523518,319.649731,320.364127,1.801389,2.515278
69676,87701,DES0200+0335,30.161607,3.586111,30.527413,29.7958,29.795508,30.527706,3.220809,3.220809,3.951267,3.951267,29.795508,30.527706,3.220809,0.732198,0.730458,3.951267,29.803962,30.519251,3.229167,3.943056
68855,123452,DES0242-5457,40.559609,-54.952778,41.201446,39.917772,39.929332,41.189886,-55.316332,-55.316332,-54.585904,-54.585904,39.917772,41.201446,-55.316332,1.283673,0.730428,-54.585904,39.938027,41.181191,-55.309722,-54.595833
62418,105028,DES0212-2124,33.079805,-21.4,33.473068,32.686541,32.688501,33.471108,-21.764772,-21.764772,-21.034316,-21.034316,32.686541,33.473068,-21.764772,0.786527,0.730455,-21.034316,32.696429,33.463181,-21.756944,-21.043056
73149,93714,DES0009-0458,2.42454,-4.980556,2.791365,2.057716,2.058123,2.790957,-5.345683,-5.345683,-4.615225,-4.615225,2.057716,2.791365,-5.345683,0.733649,0.730458,-4.615225,2.066243,2.782838,-5.3375,-4.623611
68027,119957,DES0255-4706,43.993156,-47.1,44.533397,43.452915,43.460276,44.526036,-47.463968,-47.463968,-46.733527,-46.733527,43.452915,44.533397,-47.463968,1.080482,0.730441,-46.733527,43.468794,44.517519,-47.456944,-46.743056
71344,117760,DES2339-4249,354.804117,-42.816667,355.304984,354.30325,354.309132,355.299102,-43.180811,-43.180811,-42.450366,-42.450366,354.30325,355.304984,-43.180811,1.001734,0.730445,-42.450366,354.317507,355.290727,-43.173611,-42.459722
62027,125554,DES2114-6039,318.713551,-60.663889,319.467554,317.959548,317.976459,319.450643,-61.027023,-61.027023,-60.296612,-60.296612,317.959548,319.467554,-61.027023,1.508006,0.730411,-60.296612,317.984992,319.44211,-61.020833,-60.306944
70365,124339,DES0559-5705,89.77441,-57.094444,90.453386,89.095433,89.10868,90.44014,-57.457856,-57.457856,-56.727434,-56.727434,89.095433,90.453386,-57.457856,1.357953,0.730422,-56.727434,89.117363,90.431457,-57.451389,-56.7375
63871,108269,DES0237-2623,39.33016,-26.397222,39.739204,38.921116,38.923696,39.736624,-26.761871,-26.761871,-26.031417,-26.031417,38.921116,39.739204,-26.761871,0.818088,0.730454,-26.031417,38.931666,39.728654,-26.754167,-26.040278
70727,120263,DES0021-4748,5.360166,-47.813889,5.907887,4.812445,4.820095,5.900236,-48.177824,-48.177824,-47.447385,-47.447385,4.812445,5.907887,-48.177824,1.095442,0.73044,-47.447385,4.828635,5.891696,-48.170833,-47.456944
68801,122499,DES2206-5248,331.691158,-52.811111,332.300515,331.081802,331.091956,332.290361,-53.174793,-53.174793,-52.444361,-52.444361,331.081802,332.300515,-53.174793,1.218712,0.730432,-52.444361,331.100626,332.281691,-53.168056,-52.454167
67179,109153,DES0148-2749,27.203858,-27.825,27.618238,26.789479,26.792258,27.615459,-28.189612,-28.189612,-27.459159,-27.459159,26.789479,27.618238,-28.189612,0.828759,0.730454,-27.459159,26.800247,27.607469,-28.181944,-27.468056
71698,120554,DES2059-4831,314.884658,-48.527778,315.440157,314.329159,314.337114,315.432203,-48.89168,-48.89168,-48.161241,-48.161241,314.329159,315.440157,-48.89168,1.110998,0.730439,-48.161241,314.345677,315.42364,-48.884722,-48.170833
64330,103196,DES0534-1832,83.668865,-18.544444,84.054929,83.282801,83.284448,84.053281,-18.909282,-18.909282,-18.178826,-18.178826,83.282801,84.054929,-18.909282,0.772128,0.730456,-18.178826,83.292372,84.045358,-18.901389,-18.1875
51698,104102,DES0308-1958,47.16531,-19.972222,47.554819,46.7758,46.777601,47.553019,-20.337027,-20.337027,-19.606571,-19.606571,46.7758,47.554819,-20.337027,0.779019,0.730456,-19.606571,46.785524,47.545095,-20.329167,-19.615278
67029,116725,DES0552-4040,88.196598,-40.675,88.680822,87.712375,87.717651,88.675546,-41.039223,-41.039223,-40.308776,-40.308776,87.712375,88.680822,-41.039223,0.968448,0.730447,-40.308776,87.725955,88.667241,-41.031944,-40.318056
59180,120231,DES2205-4748,331.342221,-47.813889,331.889942,330.7945,330.802151,331.882292,-48.177824,-48.177824,-47.447385,-47.447385,330.7945,331.889942,-48.177824,1.095442,0.73044,-47.447385,330.810691,331.873751,-48.170833,-47.456944
113108,126352,DES0451-6248,72.770097,-62.805556,73.579278,71.960916,71.980746,73.559448,-63.16849,-63.16849,-62.438089,-62.438089,71.960916,73.579278,-63.16849,1.618361,0.730402,-62.438089,71.989057,73.551137,-63.1625,-62.448611
64196,110524,DES0413-2958,63.329222,-29.966667,63.752373,62.906072,62.909171,63.749273,-30.331222,-30.331222,-29.600769,-29.600769,62.906072,63.752373,-30.331222,0.846301,0.730453,-29.600769,62.917197,63.741248,-30.323611,-29.609722
70789,126528,DES2314-6331,348.647287,-63.519444,349.476968,347.817606,347.838569,349.456005,-63.882306,-63.882306,-63.151908,-63.151908,347.817606,349.476968,-63.882306,1.659362,0.730398,-63.151908,347.846773,349.447801,-63.876389,-63.1625
70364,111750,DES0010-3206,2.651161,-32.108333,3.084079,2.218242,2.221692,3.08063,-32.472829,-32.472829,-31.742377,-31.742377,2.218242,3.084079,-32.472829,0.865837,0.730452,-31.742377,2.229761,3.072561,-32.465278,-31.751389
63680,118540,DES0242-4414,40.563676,-44.244444,41.076697,40.050654,40.056984,41.070367,-44.608532,-44.608532,-43.878089,-43.878089,40.050654,41.076697,-44.608532,1.026044,0.730444,-43.878089,40.065407,41.061944,-44.601389,-43.8875
78408,118579,DES0517-4414,79.428623,-44.244444,79.941645,78.915601,78.921932,79.935314,-44.608532,-44.608532,-43.878089,-43.878089,78.915601,79.941645,-44.608532,1.026044,0.730444,-43.878089,78.930354,79.926891,-44.601389,-43.8875
72407,106405,DES0058-2332,14.673628,-23.541667,15.073132,14.274125,14.276338,15.070919,-23.906387,-23.906387,-23.175932,-23.175932,14.274125,15.073132,-23.906387,0.799006,0.730455,-23.175932,14.284278,15.062979,-23.898611,-23.184722
61839,107363,DES0253-2458,43.361443,-24.969444,43.765535,42.957351,42.959743,43.763143,-25.33413,-25.33413,-24.603675,-24.603675,42.957351,43.765535,-25.33413,0.808184,0.730455,-24.603675,42.967696,43.75519,-25.326389,-24.6125
73857,116338,DES0545-3957,86.374936,-39.961111,86.854001,85.895871,85.900961,86.848911,-40.325359,-40.325359,-39.594912,-39.594912,85.895871,86.854001,-40.325359,0.95813,0.730447,-39.594912,85.909243,86.840629,-40.318056,-39.604167
71339,90721,DES0139-0041,24.947029,-0.697222,25.312321,24.581738,24.581794,25.312264,-1.062437,-1.062437,-0.331979,-0.331979,24.581738,25.312321,-1.062437,0.730583,0.730458,-0.331979,24.590058,25.304,-1.054167,-0.340278
65142,121612,DES0217-5040,34.395712,-50.669444,34.976488,33.814935,33.823902,34.967522,-51.033241,-51.033241,-50.302806,-50.302806,33.814935,34.976488,-51.033241,1.161553,0.730436,-50.302806,33.832525,34.958899,-51.026389,-50.3125
72114,111815,DES0349-3206,57.433136,-32.108333,57.866055,57.000218,57.003667,57.862605,-32.472829,-32.472829,-31.742377,-31.742377,57.000218,57.866055,-32.472829,0.865837,0.730452,-31.742377,57.011736,57.854536,-32.465278,-31.751389
77670,116727,DES0600-4040,90.07917,-40.675,90.563394,89.594946,89.600223,90.558118,-41.039223,-41.039223,-40.308776,-40.308776,89.594946,90.563394,-41.039223,0.968448,0.730447,-40.308776,89.608527,90.549813,-41.031944,-40.318056
72548,113523,DES0511-3457,77.89816,-34.963889,78.345827,77.450493,77.454466,78.341854,-35.3283,-35.3283,-34.59785,-34.59785,77.450493,78.345827,-35.3283,0.895334,0.730451,-34.59785,77.462604,78.333717,-35.320833,-34.606944
61665,91151,DES2205-0124,331.414331,-1.411111,331.779735,331.048926,331.049041,331.779621,-1.776311,-1.776311,-1.045854,-1.045854,331.048926,331.779735,-1.776311,0.730809,0.730458,-1.045854,331.057278,331.771384,-1.768056,-1.054167
66155,104606,DES0442-2041,70.669387,-20.686111,71.060734,70.27804,70.27992,71.058855,-21.050899,-21.050899,-20.320444,-20.320444,70.27804,71.060734,-21.050899,0.782694,0.730456,-20.320444,70.287845,71.05093,-21.043056,-20.329167
68486,111761,DES0047-3206,11.921957,-32.108333,12.354875,11.489038,11.492488,12.351425,-32.472829,-32.472829,-31.742377,-31.742377,11.489038,12.354875,-32.472829,0.865837,0.730452,-31.742377,11.500557,12.343356,-32.465278,-31.751389
67101,126271,DES2024-6248,306.241603,-62.805556,307.050784,305.432423,305.452253,307.030954,-63.16849,-63.16849,-62.438089,-62.438089,305.432423,307.050784,-63.16849,1.618361,0.730402,-62.438089,305.460563,307.022643,-63.1625,-62.448611
68561,115939,DES0508-3914,77.24259,-39.247222,77.716678,76.768501,76.773413,77.711766,-39.611495,-39.611495,-38.881047,-38.881047,76.768501,77.716678,-39.611495,0.948176,0.730448,-38.881047,76.781673,77.703506,-39.604167,-38.890278
69981,125577,DES2328-6039,352.227273,-60.663889,352.981276,351.47327,351.490181,352.964365,-61.027023,-61.027023,-60.296612,-60.296612,351.47327,352.981276,-61.027023,1.508006,0.730411,-60.296612,351.498714,352.955832,-61.020833,-60.306944
64026,88201,DES0148+0252,27.221532,2.872222,27.587111,26.855953,26.855719,27.587345,2.506935,2.506935,3.237393,3.237393,26.855719,27.587345,2.506935,0.731625,0.730458,3.237393,26.864138,27.578925,2.515278,3.229167
65181,113447,DES0046-3457,11.69356,-34.963889,12.141227,11.245893,11.249866,12.137254,-35.3283,-35.3283,-34.59785,-34.59785,11.245893,12.141227,-35.3283,0.895334,0.730451,-34.59785,11.258004,12.129117,-35.320833,-34.606944
63727,113886,DES0218-3540,34.521997,-35.677778,34.973688,34.070306,34.074422,34.969573,-36.042167,-36.042167,-35.311717,-35.311717,34.070306,34.973688,-36.042167,0.903382,0.73045,-35.311717,34.082578,34.961416,-36.034722,-35.320833
64448,98749,DES0218-1207,34.746687,-12.119444,35.120761,34.372613,34.373636,35.119738,-12.484423,-12.484423,-11.753966,-11.753966,34.372613,35.120761,-12.484423,0.748148,0.730457,-11.753966,34.381606,35.111768,-12.476389,-11.7625
80420,106464,DES0402-2332,60.616942,-23.541667,61.016445,60.217438,60.219651,61.014232,-23.906387,-23.906387,-23.175932,-23.175932,60.217438,61.016445,-23.906387,0.799006,0.730455,-23.175932,60.227592,61.006292,-23.898611,-23.184722
64844,92237,DES0146-0250,26.503509,-2.838889,26.86931,26.137709,26.13794,26.869079,-3.20406,-3.20406,-2.473602,-2.473602,26.137709,26.86931,-3.20406,0.731601,0.730458,-2.473602,26.146126,26.860892,-3.195833,-2.481944
73305,90701,DES0042-0041,10.668194,-0.697222,11.033486,10.302903,10.302959,11.033429,-1.062437,-1.062437,-0.331979,-0.331979,10.302903,11.033486,-1.062437,0.730583,0.730458,-0.331979,10.311223,11.025165,-1.054167,-0.340278
65514,109191,DES0351-2749,57.878294,-27.825,58.292674,57.463915,57.466694,58.289895,-28.189612,-28.189612,-27.459159,-27.459159,57.463915,58.292674,-28.189612,0.828759,0.730454,-27.459159,57.474683,58.281905,-28.181944,-27.468056
71258,122783,DES2029-5331,307.423732,-53.525,308.043447,306.804016,306.814611,308.032852,-53.888641,-53.888641,-53.15821,-53.15821,306.804016,308.043447,-53.888641,1.239432,0.730431,-53.15821,306.823292,308.024171,-53.881944,-53.168056
66211,120579,DES2247-4831,341.833752,-48.527778,342.389251,341.278253,341.286208,342.381296,-48.89168,-48.89168,-48.161241,-48.161241,341.278253,342.389251,-48.89168,1.110998,0.730439,-48.161241,341.29477,342.372734,-48.884722,-48.170833
56759,99743,DES0245-1332,41.302993,-13.547222,41.67926,40.926727,40.927881,41.678106,-13.91217,-13.91217,-13.181713,-13.181713,40.926727,41.67926,-13.91217,0.752533,0.730457,-13.181713,40.935833,41.670153,-13.904167,-13.190278
61683,117067,DES0324-4123,51.071399,-41.388889,51.56097,50.581827,50.587297,51.555501,-41.753086,-41.753086,-41.02264,-41.02264,50.581827,51.56097,-41.753086,0.979143,0.730446,-41.02264,50.595625,51.547173,-41.745833,-41.031944
63431,93741,DES0127-0458,21.772594,-4.980556,22.139419,21.40577,21.406177,22.139011,-5.345683,-5.345683,-4.615225,-4.615225,21.40577,22.139419,-5.345683,0.733649,0.730458,-4.615225,21.414297,22.130892,-5.3375,-4.623611
64760,107352,DES0218-2458,34.699014,-24.969444,35.103106,34.294922,34.297314,35.100714,-25.33413,-25.33413,-24.603675,-24.603675,34.294922,35.103106,-25.33413,0.808184,0.730455,-24.603675,34.305268,35.092761,-25.326389,-24.6125
76859,119627,DES0403-4623,60.924983,-46.386111,61.458026,60.391939,60.399024,61.450941,-46.75011,-46.75011,-46.019669,-46.019669,60.391939,61.458026,-46.75011,1.066087,0.730441,-46.019669,60.407518,61.442447,-46.743056,-46.029167
70438,87691,DES0132+0335,23.008712,3.586111,23.374519,22.642905,22.642613,23.374811,3.220809,3.220809,3.951267,3.951267,22.642613,23.374811,3.220809,0.732198,0.730458,3.951267,22.651067,23.366357,3.229167,3.943056
63596,89135,DES2217+0126,334.271612,1.444444,334.636906,333.906318,333.906201,334.637023,1.079186,1.079186,1.809644,1.809644,333.906201,334.637023,1.079186,0.730822,0.730458,1.809644,333.914554,334.62867,1.0875,1.801389
82414,124588,DES0358-5748,59.71992,-57.808333,60.412473,59.027367,59.041251,60.398589,-58.171694,-58.171694,-57.441274,-57.441274,59.027367,60.412473,-58.171694,1.385105,0.73042,-57.441274,59.04992,60.38992,-58.165278,-57.451389
44417,127629,DES0344-6705,56.199793,-67.088889,57.152267,55.24732,55.27562,57.123967,-67.451321,-67.451321,-66.720947,-66.720947,55.24732,57.152267,-67.451321,1.904947,0.730375,-66.720947,55.282912,57.116675,-67.445833,-66.731944
65658,107319,DES0034-2458,8.711728,-24.969444,9.11582,8.307636,8.310028,9.113428,-25.33413,-25.33413,-24.603675,-24.603675,8.307636,9.11582,-25.33413,0.808184,0.730455,-24.603675,8.317982,9.105475,-25.326389,-24.6125
66453,120930,DES0005-4914,1.38355,-49.241667,1.94714,0.81996,0.828235,1.938865,-49.605535,-49.605535,-48.875097,-48.875097,0.81996,1.94714,-49.605535,1.12718,0.730438,-48.875097,0.836819,1.930281,-49.598611,-48.884722
78372,113052,DES0159-3415,29.866199,-34.25,30.309981,29.422416,29.426252,30.306146,-34.614433,-34.614433,-33.883982,-33.883982,29.422416,30.309981,-34.614433,0.887565,0.730451,-33.883982,29.434371,30.298026,-34.606944,-33.893056
64483,122860,DES0239-5331,39.891411,-53.525,40.511127,39.271695,39.28229,40.500531,-53.888641,-53.888641,-53.15821,-53.15821,39.271695,40.511127,-53.888641,1.239432,0.730431,-53.15821,39.290971,40.49185,-53.881944,-53.168056
73376,123185,DES0450-5414,72.581378,-54.238889,73.211911,71.950845,71.961908,73.200848,-54.602487,-54.602487,-53.872058,-53.872058,71.950845,73.211911,-54.602487,1.261067,0.730429,-53.872058,71.970598,73.192159,-54.595833,-53.881944
76800,110098,DES0454-2915,73.737924,-29.252778,74.158044,73.317804,73.320793,74.155055,-29.617352,-29.617352,-28.886899,-28.886899,73.317804,74.158044,-29.617352,0.840241,0.730453,-28.886899,73.328806,74.147042,-29.609722,-28.895833
64288,124616,DES0628-5748,97.239899,-57.808333,97.932452,96.547347,96.56123,97.918568,-58.171694,-58.171694,-57.441274,-57.441274,96.547347,97.932452,-58.171694,1.385105,0.73042,-57.441274,96.5699,97.909899,-58.165278,-57.451389
67822,122263,DES0347-5205,56.772943,-52.097222,57.372372,56.173515,56.18325,57.362636,-52.460944,-52.460944,-51.73051,-51.73051,56.173515,57.372372,-52.460944,1.198857,0.730433,-51.73051,56.191907,57.35398,-52.454167,-51.740278
66827,104595,DES0409-2041,62.27545,-20.686111,62.666797,61.884103,61.885982,62.664917,-21.050899,-21.050899,-20.320444,-20.320444,61.884103,62.666797,-21.050899,0.782694,0.730456,-20.320444,61.893907,62.656992,-21.043056,-20.329167
72373,112687,DES0507-3332,76.870285,-33.536111,77.310317,76.430252,76.433955,77.306615,-33.900565,-33.900565,-33.170114,-33.170114,76.430252,77.310317,-33.900565,0.880065,0.730451,-33.170114,76.442056,77.298513,-33.893056,-33.179167
69282,125810,DES2206-6122,331.630367,-61.377778,332.401789,330.858946,330.876758,332.383976,-61.740848,-61.740848,-61.01044,-61.01044,330.858946,332.401789,-61.740848,1.542843,0.730408,-61.01044,330.885231,332.375504,-61.734722,-61.020833
68232,93267,DES0249-0416,42.425371,-4.266667,42.791796,42.058945,42.059294,42.791448,-4.631809,-4.631809,-3.901351,-3.901351,42.058945,42.791796,-4.631809,0.732851,0.730458,-3.901351,42.067434,42.783307,-4.623611,-3.909722
71905,110889,DES0018-3040,4.648506,-30.680556,5.074797,4.222215,4.225427,5.071585,-31.045091,-31.045091,-30.314639,-30.314639,4.222215,5.074797,-31.045091,0.852582,0.730453,-30.314639,4.233467,5.063546,-31.0375,-30.323611
64842,95763,DES0209-0750,32.460724,-7.836111,32.829727,32.091722,32.092369,32.82908,-8.20118,-8.20118,-7.470722,-7.470722,32.091722,32.829727,-8.20118,0.738005,0.730457,-7.470722,32.100415,32.821033,-8.193056,-7.479167
74110,116335,DES0534-3957,83.58078,-39.961111,84.059845,83.101714,83.106805,84.054754,-40.325359,-40.325359,-39.594912,-39.594912,83.101714,84.059845,-40.325359,0.95813,0.730447,-39.594912,83.115087,84.046472,-40.318056,-39.604167
69379,123990,DES2350-5622,357.519449,-56.380556,358.185473,356.853425,356.866074,358.172825,-56.744017,-56.744017,-56.013593,-56.013593,356.853425,358.185473,-56.744017,1.332048,0.730424,-56.013593,356.874766,358.164133,-56.7375,-56.023611
72485,122571,DES0346-5248,56.727896,-52.811111,57.337252,56.11854,56.128693,57.327099,-53.174793,-53.174793,-52.444361,-52.444361,56.11854,57.337252,-53.174793,1.218712,0.730432,-52.444361,56.137363,57.318429,-53.168056,-52.454167
69902,87678,DES0054+0335,13.709949,3.586111,14.075755,13.344142,13.34385,14.076048,3.220809,3.220809,3.951267,3.951267,13.34385,14.076048,3.220809,0.732198,0.730458,3.951267,13.352304,14.067593,3.229167,3.943056
70122,119230,DES0056-4540,14.099843,-45.672222,14.625959,13.573726,13.580548,14.619137,-46.036252,-46.036252,-45.305809,-45.305809,13.573726,14.625959,-46.036252,1.052233,0.730442,-45.305809,13.589019,14.610667,-46.029167,-45.315278
67630,110914,DES0141-3040,25.400475,-30.680556,25.826766,24.974184,24.977397,25.823554,-31.045091,-31.045091,-30.314639,-30.314639,24.974184,25.826766,-31.045091,0.852582,0.730453,-30.314639,24.985436,25.815515,-31.0375,-30.323611
56329,110937,DES0257-3040,44.492287,-30.680556,44.918578,44.065996,44.069208,44.915365,-31.045091,-31.045091,-30.314639,-30.314639,44.065996,44.918578,-31.045091,0.852582,0.730453,-30.314639,44.077247,44.907326,-31.0375,-30.323611
75254,119658,DES0612-4623,93.00778,-46.386111,93.540824,92.474737,92.481822,93.533739,-46.75011,-46.75011,-46.019669,-46.019669,92.474737,93.540824,-46.75011,1.066087,0.730441,-46.019669,92.490316,93.525245,-46.743056,-46.029167
73143,118503,DES0014-4414,3.691803,-44.244444,4.204824,3.178781,3.185111,4.198494,-44.608532,-44.608532,-43.878089,-43.878089,3.178781,4.204824,-44.608532,1.026044,0.730444,-43.878089,3.193534,4.190071,-44.601389,-43.8875
66806,125368,DES0333-5957,53.285479,-59.95,54.022945,52.548013,52.564086,54.006871,-60.313194,-60.313194,-59.582781,-59.582781,52.548013,54.022945,-60.313194,1.474932,0.730413,-59.582781,52.572667,53.99829,-60.306944,-59.593056
82989,118165,DES0200-4331,30.205757,-43.530556,30.712589,29.698925,29.705026,30.706488,-43.894672,-43.894672,-43.164227,-43.164227,29.698925,30.712589,-43.894672,1.013664,0.730444,-43.164227,29.713425,30.698089,-43.8875,-43.173611
75928,125872,DES0416-6122,64.027282,-61.377778,64.798703,63.255861,63.273673,64.780891,-61.740848,-61.740848,-61.01044,-61.01044,63.255861,64.798703,-61.740848,1.542843,0.730408,-61.01044,63.282146,64.772418,-61.734722,-61.020833
61579,114719,DES0327-3706,51.954879,-37.105556,52.415057,51.494702,51.499119,52.41064,-37.4699,-37.4699,-36.73945,-36.73945,51.494702,52.415057,-37.4699,0.920355,0.730449,-36.73945,51.507314,52.402444,-37.4625,-36.748611
70914,113864,DES0100-3540,15.187557,-35.677778,15.639248,14.735866,14.739981,15.635132,-36.042167,-36.042167,-35.311717,-35.311717,14.735866,15.639248,-36.042167,0.903382,0.73045,-35.311717,14.748137,15.626976,-36.034722,-35.320833
57548,98767,DES0311-1207,47.889616,-12.119444,48.26369,47.515542,47.516565,48.262667,-12.484423,-12.484423,-11.753966,-11.753966,47.515542,48.26369,-12.484423,0.748148,0.730457,-11.753966,47.524535,48.254697,-12.476389,-11.7625
74471,122840,DES0103-5331,15.873832,-53.525,16.493548,15.254116,15.264711,16.482952,-53.888641,-53.888641,-53.15821,-53.15821,15.254116,16.493548,-53.888641,1.239432,0.730431,-53.15821,15.273392,16.474271,-53.881944,-53.168056
72924,124226,DES2005-5705,301.281866,-57.094444,301.960843,300.60289,300.616136,301.947596,-57.457856,-57.457856,-56.727434,-56.727434,300.60289,301.960843,-57.457856,1.357953,0.730422,-56.727434,300.624819,301.938913,-57.451389,-56.7375
81952,116975,DES2134-4123,323.52896,-41.388889,324.018532,323.039389,323.044859,324.013062,-41.753086,-41.753086,-41.02264,-41.02264,323.039389,324.018532,-41.753086,0.979143,0.730446,-41.02264,323.053186,324.004735,-41.745833,-41.031944
71753,119521,DES2044-4623,311.222513,-46.386111,311.755557,310.68947,310.696555,311.748472,-46.75011,-46.75011,-46.019669,-46.019669,310.68947,311.755557,-46.75011,1.066087,0.730441,-46.019669,310.705049,311.739978,-46.743056,-46.029167
84706,124590,DES0409-5748,62.399919,-57.808333,63.092471,61.707366,61.72125,63.078587,-58.171694,-58.171694,-57.441274,-57.441274,61.707366,63.092471,-58.171694,1.385105,0.73042,-57.441274,61.729919,63.069918,-58.165278,-57.451389
60060,108715,DES0221-2706,35.301531,-27.111111,35.713193,34.889868,34.892546,35.710515,-27.475742,-27.475742,-26.745288,-26.745288,34.889868,35.713193,-27.475742,0.823325,0.730454,-26.745288,34.900526,35.702536,-27.468056,-26.754167
